timestamp,indicator_category,indicator_name,indicator_value,unit,frequency,source,quality_score,is_interpolated,is_seasonally_adjusted,metadata
2023-03-31 20:08:33.717068,consumer_business,consumer_confidence,100.84409940417922,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-04-30 20:08:33.717068,consumer_business,consumer_confidence,100.712294096905,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-05-31 20:08:33.717068,consumer_business,consumer_confidence,102.38290390320098,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-06-30 20:08:33.717068,consumer_business,consumer_confidence,99.8402414389584,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-07-31 20:08:33.717068,consumer_business,consumer_confidence,101.42571522792524,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-08-31 20:08:33.717068,consumer_business,consumer_confidence,102.16715942092488,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-09-30 20:08:33.717068,consumer_business,consumer_confidence,101.69394922660878,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-10-31 20:08:33.717068,consumer_business,consumer_confidence,98.888044323362,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-11-30 20:08:33.717068,consumer_business,consumer_confidence,97.4837028828256,index,monthly,conference_board,0.8986440677966101,False,False,{}
2023-12-31 20:08:33.717068,consumer_business,consumer_confidence,102.24067872836832,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-01-31 20:08:33.717068,consumer_business,consumer_confidence,102.16074910573066,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-02-29 20:08:33.717068,consumer_business,consumer_confidence,102.20359769124404,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-03-31 20:08:33.717068,consumer_business,consumer_confidence,102.19700427056986,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-04-30 20:08:33.717068,consumer_business,consumer_confidence,100.96438253121536,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-05-31 20:08:33.717068,consumer_business,consumer_confidence,102.08895214524048,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-06-30 20:08:33.717068,consumer_business,consumer_confidence,100.69245026048702,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-07-31 20:08:33.717068,consumer_business,consumer_confidence,100.76990213556265,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-08-31 20:08:33.717068,consumer_business,consumer_confidence,98.99929288052908,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-09-30 20:08:33.717068,consumer_business,consumer_confidence,98.68447680770116,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-10-31 20:08:33.717068,consumer_business,consumer_confidence,98.13376893818908,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-11-30 20:08:33.717068,consumer_business,consumer_confidence,97.54209973317973,index,monthly,conference_board,0.8986440677966101,False,False,{}
2024-12-31 20:08:33.717068,consumer_business,consumer_confidence,96.86113571465631,index,monthly,conference_board,0.8986440677966101,False,False,{}
2025-01-31 20:08:33.717068,consumer_business,consumer_confidence,95.97406638666078,index,monthly,conference_board,0.8986440677966101,False,False,{}
2025-02-28 20:08:33.717068,consumer_business,consumer_confidence,93.21138624511448,index,monthly,conference_board,0.8986440677966101,False,False,{}
2025-03-31 20:08:33.717068,consumer_business,consumer_confidence,93.70459810581204,index,monthly,conference_board,0.8986440677966101,False,False,{}
2025-04-30 20:08:33.717068,consumer_business,consumer_confidence,96.1356819106944,index,monthly,conference_board,0.8986440677966101,False,False,{}
2025-05-31 20:08:33.717068,consumer_business,consumer_confidence,95.36745451386952,index,monthly,conference_board,0.8986440677966101,False,False,{}
2025-06-30 20:08:33.717068,consumer_business,consumer_confidence,97.5259110387347,index,monthly,conference_board,0.8986440677966101,False,False,{}
2025-07-31 20:08:33.717068,consumer_business,consumer_confidence,97.47703983243626,index,monthly,conference_board,0.8986440677966101,False,False,{}
2025-08-31 20:08:33.717068,consumer_business,consumer_confidence,96.69051669642948,index,monthly,conference_board,0.8986440677966101,False,False,{}
2020-09-30 20:08:33.717068,consumer_business,retail_sales,403.9244084871226,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2020-10-31 20:08:33.717068,consumer_business,retail_sales,407.9955116142861,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2020-11-30 20:08:33.717068,consumer_business,retail_sales,411.7570158185241,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2020-12-31 20:08:33.717068,consumer_business,retail_sales,413.6631556884277,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-01-31 20:08:33.717068,consumer_business,retail_sales,418.3215713178936,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-02-28 20:08:33.717068,consumer_business,retail_sales,420.3736298286283,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-03-31 20:08:33.717068,consumer_business,retail_sales,423.1549616886544,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-04-30 20:08:33.717068,consumer_business,retail_sales,424.9967740304789,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-05-31 20:08:33.717068,consumer_business,retail_sales,427.5017059291008,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-06-30 20:08:33.717068,consumer_business,retail_sales,434.5249049873652,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-07-31 20:08:33.717068,consumer_business,retail_sales,441.15013526566224,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-08-31 20:08:33.717068,consumer_business,retail_sales,442.5762833684436,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-09-30 20:08:33.717068,consumer_business,retail_sales,443.5939919085332,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-10-31 20:08:33.717068,consumer_business,retail_sales,446.4385673889649,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-11-30 20:08:33.717068,consumer_business,retail_sales,444.925746620065,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-12-31 20:08:33.717068,consumer_business,retail_sales,444.6661294898792,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-01-31 20:08:33.717068,consumer_business,retail_sales,443.7942627395728,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-02-28 20:08:33.717068,consumer_business,retail_sales,444.0020613890701,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-03-31 20:08:33.717068,consumer_business,retail_sales,443.95808337577694,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-04-30 20:08:33.717068,consumer_business,retail_sales,444.3875896237405,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-05-31 20:08:33.717068,consumer_business,retail_sales,450.156557003202,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-06-30 20:08:33.717068,consumer_business,retail_sales,451.0859863688135,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-07-31 20:08:33.717068,consumer_business,retail_sales,453.47006148420417,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-08-31 20:08:33.717068,consumer_business,retail_sales,452.5212172923452,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-09-30 20:08:33.717068,consumer_business,retail_sales,459.6789370215543,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-10-31 20:08:33.717068,consumer_business,retail_sales,465.1196608017908,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-11-30 20:08:33.717068,consumer_business,retail_sales,466.3802383998754,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-12-31 20:08:33.717068,consumer_business,retail_sales,465.8185795868018,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-01-31 20:08:33.717068,consumer_business,retail_sales,467.6681567752881,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-02-28 20:08:33.717068,consumer_business,retail_sales,462.3476439779096,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-03-31 20:08:33.717068,consumer_business,retail_sales,463.7410176500945,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-04-30 20:08:33.717068,consumer_business,retail_sales,468.91088400919847,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-05-31 20:08:33.717068,consumer_business,retail_sales,470.4453937652736,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-06-30 20:08:33.717068,consumer_business,retail_sales,473.5292419491008,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-07-31 20:08:33.717068,consumer_business,retail_sales,479.3038696390379,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-08-31 20:08:33.717068,consumer_business,retail_sales,481.986583916879,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-09-30 20:08:33.717068,consumer_business,retail_sales,483.27301691945,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-10-31 20:08:33.717068,consumer_business,retail_sales,481.9515710529984,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-11-30 20:08:33.717068,consumer_business,retail_sales,480.5308976414591,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-12-31 20:08:33.717068,consumer_business,retail_sales,479.9563038499442,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-01-31 20:08:33.717068,consumer_business,retail_sales,480.2914624512061,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-02-29 20:08:33.717068,consumer_business,retail_sales,479.2190119032104,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-03-31 20:08:33.717068,consumer_business,retail_sales,480.49954526442974,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-04-30 20:08:33.717068,consumer_business,retail_sales,480.2554941327902,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-05-31 20:08:33.717068,consumer_business,retail_sales,485.4548504640521,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-06-30 20:08:33.717068,consumer_business,retail_sales,486.697461076562,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-07-31 20:08:33.717068,consumer_business,retail_sales,489.8501634932786,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-08-31 20:08:33.717068,consumer_business,retail_sales,492.6434170215011,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-09-30 20:08:33.717068,consumer_business,retail_sales,497.844534341036,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-10-31 20:08:33.717068,consumer_business,retail_sales,503.9005072688756,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-11-30 20:08:33.717068,consumer_business,retail_sales,501.162219786568,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-12-31 20:08:33.717068,consumer_business,retail_sales,500.1840454571046,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-01-31 20:08:33.717068,consumer_business,retail_sales,502.0861024138484,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-02-28 20:08:33.717068,consumer_business,retail_sales,504.4640975111735,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-03-31 20:08:33.717068,consumer_business,retail_sales,507.1877424062622,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-04-30 20:08:33.717068,consumer_business,retail_sales,512.3528620496609,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-05-31 20:08:33.717068,consumer_business,retail_sales,513.9990473560626,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-06-30 20:08:33.717068,consumer_business,retail_sales,518.2620457764411,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-07-31 20:08:33.717068,consumer_business,retail_sales,522.8556011763696,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-08-31 20:08:33.717068,consumer_business,retail_sales,532.5079270065073,billions_usd,monthly,census_bureau,0.8986440677966101,False,False,{}
2020-09-30 20:08:33.717068,consumer_business,housing_starts,1214.960192718339,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2020-10-31 20:08:33.717068,consumer_business,housing_starts,1209.6195333151215,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2020-11-30 20:08:33.717068,consumer_business,housing_starts,1222.3305406007285,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2020-12-31 20:08:33.717068,consumer_business,housing_starts,1193.8656569371522,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-01-31 20:08:33.717068,consumer_business,housing_starts,1250.1514907471312,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-02-28 20:08:33.717068,consumer_business,housing_starts,1205.105826529662,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-03-31 20:08:33.717068,consumer_business,housing_starts,1118.116077967292,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-04-30 20:08:33.717068,consumer_business,housing_starts,1175.3535431842715,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-05-31 20:08:33.717068,consumer_business,housing_starts,1119.7923271090774,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-06-30 20:08:33.717068,consumer_business,housing_starts,1133.8804666179135,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-07-31 20:08:33.717068,consumer_business,housing_starts,1078.005954542263,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-08-31 20:08:33.717068,consumer_business,housing_starts,1031.516252714537,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-09-30 20:08:33.717068,consumer_business,housing_starts,1049.2327040336245,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-10-31 20:08:33.717068,consumer_business,housing_starts,1049.1019327588594,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-11-30 20:08:33.717068,consumer_business,housing_starts,1041.516292982999,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2021-12-31 20:08:33.717068,consumer_business,housing_starts,1099.2989917030466,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-01-31 20:08:33.717068,consumer_business,housing_starts,1092.73104625836,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-02-28 20:08:33.717068,consumer_business,housing_starts,1127.4645329950847,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-03-31 20:08:33.717068,consumer_business,housing_starts,1131.5779422983132,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-04-30 20:08:33.717068,consumer_business,housing_starts,1228.3954064629363,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-05-31 20:08:33.717068,consumer_business,housing_starts,1206.0468374355746,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-06-30 20:08:33.717068,consumer_business,housing_starts,1238.556298158875,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-07-31 20:08:33.717068,consumer_business,housing_starts,1273.8173970913565,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-08-31 20:08:33.717068,consumer_business,housing_starts,1349.407836443646,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-09-30 20:08:33.717068,consumer_business,housing_starts,1307.432060964428,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-10-31 20:08:33.717068,consumer_business,housing_starts,1221.2223611478578,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-11-30 20:08:33.717068,consumer_business,housing_starts,1196.7936246218956,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2022-12-31 20:08:33.717068,consumer_business,housing_starts,1234.293537488205,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-01-31 20:08:33.717068,consumer_business,housing_starts,1210.0432467030598,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-02-28 20:08:33.717068,consumer_business,housing_starts,1155.8016112529876,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-03-31 20:08:33.717068,consumer_business,housing_starts,1253.6231998814887,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-04-30 20:08:33.717068,consumer_business,housing_starts,1192.2478340929506,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-05-31 20:08:33.717068,consumer_business,housing_starts,1077.1727314359646,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-06-30 20:08:33.717068,consumer_business,housing_starts,1033.8155395323763,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-07-31 20:08:33.717068,consumer_business,housing_starts,1034.7257991657805,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-08-31 20:08:33.717068,consumer_business,housing_starts,1065.3727513746364,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-09-30 20:08:33.717068,consumer_business,housing_starts,1061.4081342486816,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-10-31 20:08:33.717068,consumer_business,housing_starts,1074.254225947505,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-11-30 20:08:33.717068,consumer_business,housing_starts,1076.5156130937198,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2023-12-31 20:08:33.717068,consumer_business,housing_starts,1020.2286219047252,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-01-31 20:08:33.717068,consumer_business,housing_starts,929.9860631057782,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-02-29 20:08:33.717068,consumer_business,housing_starts,939.0802567156122,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-03-31 20:08:33.717068,consumer_business,housing_starts,942.091786902123,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-04-30 20:08:33.717068,consumer_business,housing_starts,859.7185086983302,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-05-31 20:08:33.717068,consumer_business,housing_starts,885.9340857873731,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-06-30 20:08:33.717068,consumer_business,housing_starts,930.0452274480092,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-07-31 20:08:33.717068,consumer_business,housing_starts,974.547403897704,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-08-31 20:08:33.717068,consumer_business,housing_starts,1036.954334601485,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-09-30 20:08:33.717068,consumer_business,housing_starts,1005.1882513294652,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-10-31 20:08:33.717068,consumer_business,housing_starts,976.2001849760316,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-11-30 20:08:33.717068,consumer_business,housing_starts,1040.4946511463752,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2024-12-31 20:08:33.717068,consumer_business,housing_starts,1131.866694099948,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-01-31 20:08:33.717068,consumer_business,housing_starts,1104.4750561559358,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-02-28 20:08:33.717068,consumer_business,housing_starts,1097.60644438453,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-03-31 20:08:33.717068,consumer_business,housing_starts,1120.5420577721557,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-04-30 20:08:33.717068,consumer_business,housing_starts,1108.267070654538,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-05-31 20:08:33.717068,consumer_business,housing_starts,1173.8959327186303,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-06-30 20:08:33.717068,consumer_business,housing_starts,1219.051690491979,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-07-31 20:08:33.717068,consumer_business,housing_starts,1248.4310644652064,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
2025-08-31 20:08:33.717068,consumer_business,housing_starts,1301.9277865951624,thousands,monthly,census_bureau,0.8986440677966101,False,False,{}
